adult_tx,16,0.10755003780530359,0.228914,1.2318687438964844,7.119238615036011,8
adult_tx,16,0.1049601120830704,0.063732,1.3700082302093506,6.771199703216553,9
adult_tx,16,0.10436913195155897,0.052054,1.2817473411560059,7.198275804519653,10
adult_tx,16,0.10472179988827961,0.048509,1.259308099746704,6.6823694705963135,11
adult_tx,16,0.10510207735880991,0.048855,1.198263168334961,6.496542692184448,12
adult_tx,16,0.10537132444580016,0.245773,1.1886236667633057,7.958337783813477,13
adult_tx,16,0.10401823256507105,0.230912,1.4256279468536377,6.620692491531372,14
adult_tx,16,0.10568577797430342,0.050146,1.3690059185028076,7.3234641551971436,15
adult_tx,16,0.10575789376252225,0.049205,1.244821548461914,6.767352819442749,16
adult_tx,16,0.10478119157411414,0.231663,1.2840704917907715,6.6612701416015625,17
adult_tx,16,0.10324847310865451,0.054765,1.3016059398651123,6.968051910400391,18
adult_tx,16,0.10463521684766408,0.235439,1.2951362133026123,6.885688304901123,19
adult_tx,16,0.10390265682671337,0.233919,1.352855920791626,6.487874984741211,20
adult_tx,Nan,0.10492025762999786,0.1354089,1.3116045951843263,6.8927850246429445,avg
P50.O0_tx,4,0.8290110016230338,0.087161,60.04163098335266,17.926240921020508,1
P50.O0_tx,4,0.8284036517778283,0.148944,60.31034564971924,17.765323638916016,2
P50.O0_tx,4,0.8285094899226595,0.078836,60.04623508453369,16.1555495262146,3
P50.O0_tx,4,0.8287170777119109,0.080374,54.77033829689026,16.519112825393677,4
P50.O0_tx,4,0.8293655379951113,0.089057,62.426881313323975,21.16204833984375,5
P50.O0_tx,4,0.8286421671798184,0.092766,67.37789130210876,18.916725158691406,6
P50.O0_tx,4,0.828556660560267,0.325621,63.6438775062561,18.698596477508545,7
P50.O0_tx,4,0.8285477966321843,0.090103,63.130553245544434,20.092167139053345,8
P50.O0_tx,4,0.8283443265803182,0.083956,66.05372834205627,20.202308177947998,9
db36-sep_w2v.data,4,0.30961166923148187,2.280978,251.14865279197693,343.4055030345917,1
db36-sep_w2v.data,8,0.5223469572947506,1.656971,251.14865279197693,343.4055030345917,1
db36-sep_w2v.data,16,0.5956091774938871,3.541021,251.14865279197693,343.4055030345917,1
db36-sep_w2v.data,Nan,0.5956091774938871,3.541021,251.14865279197693,343.4055030345917,avg
