file,n_clusters,vector_size,window,epochs,NMI,running_time,iteration
connect_tx,16,200,5,20,0.0030427853640405,1.54264,3
connect_tx,20,200,5,20,0.003345431982565,1.949509,1
connect_tx,20,200,5,20,0.0034916777233661,1.902532,2
connect_tx,20,200,5,20,0.0030410621811501,2.095141,3
connect_tx,50,200,5,20,0.0038607013457532,4.627983,1
connect_tx,50,200,5,20,0.0037791473712052,4.631217,2
connect_tx,50,200,5,20,0.0039200175103956,4.506189,3
connect_tx,100,200,5,20,0.0044909727271298,9.152997,1
connect_tx,100,200,5,20,0.004216836646507,9.193145,2
connect_tx,100,200,5,20,0.0045752956899124,9.487378,3
connect_tx,2,500,5,5,0.000169336494387,1.152524,1
connect_tx,2,500,5,5,0.0001698203914597,1.243412,2
connect_tx,2,500,5,5,0.0001679840260487,0.860051,3
connect_tx,4,500,5,5,0.0026790274630607,1.18696,1
connect_tx,4,500,5,5,0.0007734963681646,1.302648,2
connect_tx,4,500,5,5,0.0007722781740666,1.447596,3
connect_tx,8,500,5,5,0.0026355148448098,2.558512,1
connect_tx,8,500,5,5,0.0026355148448098,2.462019,2
connect_tx,8,500,5,5,0.0026341121418141,2.075093,3
connect_tx,10,500,5,5,0.0028098044822922,2.494956,1
connect_tx,10,500,5,5,0.0023882068892948,2.970963,2
connect_tx,10,500,5,5,0.0026192832211858,2.426043,3
connect_tx,16,500,5,5,0.0030055726455598,4.146756,1
connect_tx,16,500,5,5,0.0031011661842197,3.970047,2
connect_tx,16,500,5,5,0.0034748041683792,4.207399,3
connect_tx,20,500,5,5,0.0036230786888069,4.442504,1
connect_tx,20,500,5,5,0.0032677016085933,4.228522,2
connect_tx,20,500,5,5,0.0033098405344535,4.568336,3
connect_tx,50,500,5,5,0.003681693890558,12.208608,1
connect_tx,50,500,5,5,0.003674532564854,10.261719,2
connect_tx,50,500,5,5,0.0039877641043185,11.134289,3
connect_tx,100,500,5,5,0.0045785779507366,23.085793,1
connect_tx,100,500,5,5,0.0047865045417484,19.976624,2
connect_tx,100,500,5,5,0.0045017072556825,24.204969,3
connect_tx,2,500,5,10,0.001594501237404625,0.730718,1
connect_tx,2,500,5,10,0.0019812099260282903,0.945028,2
connect_tx,2,500,5,10,0.00021616170107683846,0.983274,3
